YEAR_TITLE_III,COUNTY_DISTRICT,COUNTY_DISTRICT_NAME,TITLE_III,YEAR_ASSESSMENT,AMAO1_MET,AMAO2_MET,AMAO3_MET,AMAO_MET,CONSECUTIVE_YEARS_NOT_MET,TITLE_III_STATUS
2009,1091,KIRKSVILLE R-III, ,2008,MET,MET,MET,MET,0, 
2009,4110,MEXICO 59, ,2008,MET,MET,MET,MET,0, 
2009,5120,WHEATON R-III,Y,2008,MET,MET,NOT MET,NOT MET,1, 
2009,5121,SOUTHWEST R-V, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,5123,CASSVILLE R-IV,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,5124,PURDY R-II,Y,2008,MET,MET,MET,MET,0, 
2009,5128,MONETT R-I,Y,2008,MET,MET,NOT MET,NOT MET,1, 
2009,6104,LAMAR R-I, ,2008, , ,MET,MET,0, 
2009,7121,MIAMI R-I, ,2008, , ,MET,MET,0, 
2009,7122,BALLARD R-II, ,2008, , ,MET,MET,0, 
2009,7129,BUTLER R-V, ,2008, , ,MET,MET,0, 
2009,8106,LINCOLN R-II, ,2008, ,MET,MET,MET,0, 
2009,8111,COLE CAMP R-I, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,10087,SOUTHERN BOONE CO. R-I, ,2008, , ,MET,MET,0, 
2009,10089,HALLSVILLE R-IV, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,10093,COLUMBIA 93,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,11082,ST. JOSEPH,Y,2008,MET,MET,MET,MET,0, 
2009,12109,POPLAR BLUFF R-I, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,14129,FULTON 58, ,2008, ,MET,MET,MET,0, 
2009,15002,CAMDENTON R-III,Y,2008,MET,MET,NOT MET,NOT MET,1, 
2009,15004,MACKS CREEK R-V, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,16090,JACKSON R-II, ,2008,MET,MET,MET,MET,0, 
2009,16096,CAPE GIRARDEAU 63,Y,2008,MET,NOT MET,MET,NOT MET,1, 
2009,17125,CARROLLTON R-VII, ,2008, ,MET,MET,MET,0, 
2009,18047,EAST CARTER CO. R-II, ,2008, , ,MET,MET,0, 
2009,19139,ARCHIE R-V, ,2008, , ,MET,MET,0, 
2009,19142,RAYMORE-PECULIAR R-II, ,2008,MET,MET,MET,MET,0, 
2009,19148,PLEASANT HILL R-III, ,2008,MET,MET,MET,MET,0, 
2009,19149,HARRISONVILLE R-IX, ,2008,MET,MET,MET,MET,0, 
2009,19150,DREXEL R-IV, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,19151,MIDWAY R-I, ,2008, , ,MET,MET,0, 
2009,19152,BELTON 124,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,20001,STOCKTON R-I, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,22089,NIXA R-II, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,22091,BILLINGS R-IV, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,22093,OZARK R-VI, ,2008,NOT MET,NOT MET,MET,NOT MET,0, 
2009,22094,SPOKANE R-VII, ,2008,MET,MET,MET,MET,0, 
2009,24086,KEARNEY R-I, ,2008, ,MET,MET,MET,0, 
2009,24087,SMITHVILLE R-II, ,2008,MET,MET,MET,MET,0, 
2009,24089,EXCELSIOR SPRINGS 40, ,2008,NOT MET,NOT MET,MET,NOT MET,0, 
2009,24090,LIBERTY 53, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,24093,NORTH KANSAS CITY 74,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,25001,CAMERON R-I, ,2008, , ,MET,MET,0, 
2009,26005,COLE CO. R-V, ,2008, , ,MET,MET,0, 
2009,26006,JEFFERSON CITY,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,27061,BOONVILLE R-I, ,2008, ,MET,MET,MET,0, 
2009,28102,CRAWFORD CO. R-II, ,2008,MET,MET,MET,MET,0, 
2009,29002,DADEVILLE R-II, ,2008, , ,MET,MET,0, 
2009,30093,DALLAS CO. R-I, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,33090,SALEM R-80, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,34124,AVA R-I, ,2008,MET,MET,MET,MET,0, 
2009,35092,MALDEN R-I, ,2008, , ,MET,MET,0, 
2009,35094,HOLCOMB R-III,Y,2008,MET,MET,MET,MET,0, 
2009,35097,CLARKTON C-4, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,35098,SENATH-HORNERSVILLE C-8,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,35099,SOUTHLAND C-9, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,35102,KENNETT 39, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,36126,MERAMEC VALLEY R-III, ,2008,MET,MET,MET,MET,0, 
2009,36131,UNION R-XI, ,2008,MET,MET,MET,MET,0, 
2009,36136,ST. CLAIR R-XIII, ,2008,MET,MET,MET,MET,0, 
2009,36137,SULLIVAN, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,36138,NEW HAVEN, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,36139,WASHINGTON,Y,2008,MET,MET,MET,MET,0, 
2009,37037,GASCONADE CO. R-II, ,2008, , ,MET,MET,0, 
2009,39133,WILLARD R-II, ,2008,MET,MET,MET,MET,0, 
2009,39134,REPUBLIC R-III, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,39135,ASH GROVE R-IV, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,39137,STRAFFORD R-VI, ,2008, ,MET,MET,MET,0, 
2009,39139,LOGAN-ROGERSVILLE R-VIII, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,39141,SPRINGFIELD R-XII,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,39142,FAIR GROVE R-X, ,2008, ,MET,MET,MET,0, 
2009,40100,GRUNDY CO. R-V, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,40107,TRENTON R-IX, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,41002,SOUTH HARRISON CO. R-II, ,2008,MET,MET,MET,MET,0, 
2009,42111,HENRY CO. R-I, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,42124,CLINTON, ,2008, ,MET,MET,MET,0, 
2009,44078,CRAIG R-III, ,2008, , ,MET,MET,0, 
2009,46130,MOUNTAIN VIEW-BIRCH TREE R-III, ,2008,MET,MET,MET,MET,0, 
2009,46131,WILLOW SPRINGS R-IV,Y,2008,MET,MET,NOT MET,NOT MET,1, 
2009,46132,RICHARDS R-V, ,2008, , ,MET,MET,0, 
2009,46134,WEST PLAINS R-VII, ,2008,MET,MET,MET,MET,0, 
2009,46140,FAIRVIEW R-XI, ,2008, , ,MET,MET,0, 
2009,48066,FORT OSAGE R-I, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,48068,BLUE SPRINGS R-IV,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,48069,GRAIN VALLEY R-V, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,48070,OAK GROVE R-VI, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,48071,LEE'S SUMMIT R-VII,Y,2008,MET,MET,MET,MET,0, 
2009,48072,HICKMAN MILLS C-1,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,48073,RAYTOWN C-2,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,48074,GRANDVIEW C-4,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,48075,LONE JACK C-6, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,48077,INDEPENDENCE 30,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,48078,KANSAS CITY 33,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,48080,CENTER 58,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,48902,ALTA VISTA CHARTER SCH.,Y,2008,MET,MET,NOT MET,NOT MET,1, 
2009,48909,ALLEN VILLAGE, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,48910,LEE A. TOLBERT COM. ACADEMY, ,2008,MET,MET,MET,MET,0, 
2009,48912,DELLA LAMB ELEM.,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,48915,SCUOLA VITA NUOVA,Y,2008,MET,MET,NOT MET,NOT MET,1, 
2009,48917,DERRICK THOMAS ACADEMY, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,49132,CARL JUNCTION R-I, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,49135,AVILLA R-XIII, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,49137,JASPER CO. R-V, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,49140,SARCOXIE R-II, ,2008, , ,MET,MET,0, 
2009,49142,CARTHAGE R-IX,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,49144,WEBB CITY R-VII, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,49148,JOPLIN SCHOOLS,Y,2008,MET,MET,NOT MET,NOT MET,1, 
2009,50001,NORTHWEST R-I, ,2008,MET,MET,MET,MET,0, 
2009,50003,HILLSBORO R-III, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,50005,DUNKLIN R-V, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,50006,FESTUS R-VI, ,2008, , ,MET,MET,0, 
2009,50010,WINDSOR C-1, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,50012,FOX C-6,Y,2008,MET,MET,MET,MET,0, 
2009,51155,KNOB NOSTER R-VIII, ,2008,MET,MET,MET,MET,0, 
2009,51159,WARRENSBURG R-VI,Y,2008,MET,MET,NOT MET,NOT MET,1, 
2009,53113,LEBANON R-III, ,2008,NOT MET,NOT MET,MET,NOT MET,0, 
2009,54039,LAFAYETTE CO. C-1, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,54041,ODESSA R-VII, ,2008,MET,MET,MET,MET,0, 
2009,54042,SANTA FE R-X, ,2008,MET,MET,MET,MET,0, 
2009,54043,WELLINGTON-NAPOLEON R-IX, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,54045,LEXINGTON R-V, ,2008,MET,MET,MET,MET,0, 
2009,55104,MILLER R-II, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,55105,PIERCE CITY R-VI, ,2008, , ,MET,MET,0, 
2009,55108,MT. VERNON R-V, ,2008,MET,MET,MET,MET,0, 
2009,55110,AURORA R-VIII, ,2008,MET,MET,MET,MET,0, 
2009,55111,VERONA R-VII, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,56017,LEWIS CO. C-1, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,57002,ELSBERRY R-II, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,57003,TROY R-III,Y,2008,MET,NOT MET,MET,NOT MET,1, 
2009,58112,BROOKFIELD R-III, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,59117,CHILLICOTHE R-II, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,60077,MCDONALD CO. R-I,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,61156,MACON CO. R-I, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,62072,FREDERICKTOWN R-I, ,2008,MET,MET,MET,MET,0, 
2009,64074,PALMYRA R-I, ,2008,MET,MET,MET,MET,0, 
2009,64075,HANNIBAL 60, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,66102,ELDON R-I, ,2008, ,MET,MET,MET,0, 
2009,66105,SCHOOL OF THE OSAGE, ,2008,MET,MET,MET,MET,0, 
2009,67055,EAST PRAIRIE R-II, ,2008, , ,MET,MET,0, 
2009,68070,MONITEAU CO. R-I,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,69106,MONROE CITY R-I, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,69108,MADISON C-3, ,2008, , ,MET,MET,0, 
2009,70093,MONTGOMERY CO. R-II, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,71092,MORGAN CO. R-II, ,2008, , ,MET,MET,0, 
2009,73099,EAST NEWTON CO. R-VI, ,2008,MET,MET,MET,MET,0, 
2009,73102,DIAMOND R-IV, ,2008,MET,MET,MET,MET,0, 
2009,73106,SENECA R-VII, ,2008,MET,MET,MET,MET,0, 
2009,73108,NEOSHO R-V,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,74201,MARYVILLE R-II, ,2008,MET,MET,MET,MET,0, 
2009,75085,THAYER R-II, ,2008, , ,MET,MET,0, 
2009,76082,OSAGE CO. R-II, ,2008,MET,MET,MET,MET,0, 
2009,78002,HAYTI R-II, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,78012,CARUTHERSVILLE 18, ,2008, ,MET,MET,MET,0, 
2009,79077,PERRY CO. 32, ,2008,MET,MET,MET,MET,0, 
2009,80116,PETTIS CO. R-V, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,80118,LA MONTE R-IV,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,80119,SMITHTON R-VI, ,2008, , ,MET,MET,0, 
2009,80121,GREEN RIDGE R-VIII, ,2008, , ,MET,MET,0, 
2009,80122,PETTIS CO. R-XII, ,2008, ,MET,MET,MET,0, 
2009,80125,SEDALIA 200,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,81094,ST. JAMES R-I, ,2008,MET,MET,MET,MET,0, 
2009,81096,ROLLA 31, ,2008,MET,MET,MET,MET,0, 
2009,82100,BOWLING GREEN R-I, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,82105,BONCL R-X, ,2008, , ,MET,MET,0, 
2009,82108,LOUISIANA R-II, ,2008, , ,MET,MET,0, 
2009,83002,WEST PLATTE CO. R-II, ,2008, , ,MET,MET,0, 
2009,83003,PLATTE CO. R-III, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,83005,PARK HILL,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,84001,BOLIVAR R-I, ,2008,MET,MET,MET,MET,0, 
2009,84002,FAIR PLAY R-II, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,84003,HALFWAY R-III, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,84005,MARION C. EARLY R-V, ,2008,MET,MET,MET,MET,0, 
2009,85046,WAYNESVILLE R-VI, ,2008,MET,MET,MET,MET,0, 
2009,85048,DIXON R-I, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,88081,MOBERLY, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,89089,RICHMOND R-XVI, ,2008, , ,MET,MET,0, 
2009,92087,FT. ZUMWALT R-II,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,92088,FRANCIS HOWELL R-III,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,92089,WENTZVILLE R-IV,Y,2008,MET,NOT MET,MET,NOT MET,2,Title III District Improvement Year 1
2009,92090,ST. CHARLES R-VI,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,92091,ORCHARD FARM R-V, ,2008,MET,MET,MET,MET,0, 
2009,94078,FARMINGTON R-VII, ,2008,MET,MET,MET,MET,0, 
2009,94083,NORTH ST. FRANCOIS CO. R-I, ,2008,MET,MET,MET,MET,0, 
2009,94086,CENTRAL R-III, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,96088,HAZELWOOD,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,96089,FERGUSON-FLORISSANT R-II,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,96090,PATTONVILLE R-III,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,96091,ROCKWOOD R-VI,Y,2008,MET,MET,MET,MET,0, 
2009,96092,KIRKWOOD R-VII, ,2008,MET,MET,MET,MET,0, 
2009,96093,LINDBERGH SCHOOLS,Y,2008,MET,MET,MET,MET,0, 
2009,96094,MEHLVILLE R-IX,Y,2008,MET,MET,MET,MET,0, 
2009,96095,PARKWAY C-2,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,96098,AFFTON 101,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,96099,BAYLESS,Y,2008,MET,MET,MET,MET,0, 
2009,96101,BRENTWOOD, ,2008,MET,MET,MET,MET,0, 
2009,96102,CLAYTON,Y,2008,MET,MET,MET,MET,0, 
2009,96103,HANCOCK PLACE,Y,2008,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,96106,LADUE, ,2008,MET,MET,MET,MET,0, 
2009,96107,MAPLEWOOD-RICHMOND HEIGHTS, ,2008,MET,MET,MET,MET,0, 
2009,96109,NORMANDY, ,2008,MET,MET,MET,MET,0, 
2009,96110,RITENOUR,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,96111,RIVERVIEW GARDENS, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,96112,UNIVERSITY CITY,Y,2008,MET,MET,MET,MET,0, 
2009,96113,VALLEY PARK, ,2008,MET,MET,MET,MET,0, 
2009,96114,WEBSTER GROVES, ,2008,MET,MET,MET,MET,0, 
2009,97129,MARSHALL,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,100059,SCOTT CITY R-I, ,2008, , ,MET,MET,0, 
2009,100061,SCOTT CO. R-IV, ,2008, ,MET,MET,MET,0, 
2009,100063,SIKESTON R-6, ,2008,MET,MET,MET,MET,0, 
2009,103132,DEXTER R-XI, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,103135,BERNIE R-XIII, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,104042,GALENA R-II, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,104044,REEDS SPRING R-IV, ,2008,MET,MET,MET,MET,0, 
2009,104045,BLUE EYE R-V, ,2008, , ,MET,MET,0, 
2009,105123,GREEN CITY R-I, ,2008, ,NOT MET,MET,NOT MET,0, 
2009,105124,MILAN C-2,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,106004,BRANSON R-IV,Y,2008,MET,NOT MET,MET,NOT MET,2,Title III District Improvement Year 1
2009,106005,HOLLISTER R-V, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,106006,KIRBYVILLE R-VI, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,108142,NEVADA R-V, ,2008,MET,MET,MET,MET,0, 
2009,109002,WRIGHT CITY R-II, ,2008,MET,MET,MET,MET,0, 
2009,109003,WARREN CO. R-III, ,2008,MET,NOT MET,NOT MET,NOT MET,0, 
2009,112101,FORDLAND R-III, ,2008, , ,MET,MET,0, 
2009,112102,MARSHFIELD R-I, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,112103,SEYMOUR R-II, ,2008,MET,NOT MET,MET,NOT MET,0, 
2009,114114,MOUNTAIN GROVE R-III, ,2008,NOT MET,NOT MET,MET,NOT MET,0, 
2009,114116,MANES R-V, ,2008, , ,MET,MET,0, 
2009,115115,ST. LOUIS CITY,Y,2008,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2009,115903,ST. LOUIS CHARTER SCHOOL,Y,2008,MET,NOT MET,NOT MET,NOT MET,1, 
2009,115906,CONFLUENCE ACADEMIES,Y,2008,MET,MET,NOT MET,NOT MET,1, 
2010,1091,KIRKSVILLE R-III, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,4109,VAN-FAR R-I, ,2009, , ,MET,MET,0, 
2010,4110,MEXICO 59,Y,2009, ,NOT MET,MET,NOT MET,1, 
2010,5120,WHEATON R-III,Y,2009, ,NOT MET,MET,NOT MET,2,Title III District Improvement Year 1
2010,5121,SOUTHWEST R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,5122,EXETER R-VI, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,5123,CASSVILLE R-IV,Y,2009, ,NOT MET,MET,NOT MET,3,Title III District Improvement Year 2
2010,5124,PURDY R-II,Y,2009, ,NOT MET,MET,NOT MET,1, 
2010,5128,MONETT R-I,Y,2009, ,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2010,6101,LIBERAL R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,6103,GOLDEN CITY R-III, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,6104,LAMAR R-I, ,2009, , ,MET,MET,0, 
2010,7121,MIAMI R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,7122,BALLARD R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,7129,BUTLER R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,8106,LINCOLN R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,8111,COLE CAMP R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,10087,SOUTHERN BOONE CO. R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,10093,COLUMBIA 93,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,11082,ST. JOSEPH,Y,2009, ,NOT MET,NOT MET,NOT MET,1, 
2010,12109,POPLAR BLUFF R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,13055,HAMILTON R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,14129,FULTON 58, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,15002,CAMDENTON R-III,Y,2009, ,NOT MET,MET,NOT MET,2,Title III District Improvement Year 1
2010,15004,MACKS CREEK R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,16090,JACKSON R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,16096,CAPE GIRARDEAU 63,Y,2009, ,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2010,17125,CARROLLTON R-VII, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,18047,EAST CARTER CO. R-II, ,2009, , ,MET,MET,0, 
2010,19139,ARCHIE R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,19142,RAYMORE-PECULIAR R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,19148,PLEASANT HILL R-III, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,19149,HARRISONVILLE R-IX, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,19150,DREXEL R-IV, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,19151,MIDWAY R-I, ,2009, , ,MET,MET,0, 
2010,19152,BELTON 124,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,20001,STOCKTON R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,22089,NIXA R-II,Y,2009, ,NOT MET,MET,NOT MET,1, 
2010,22090,SPARTA R-III, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,22091,BILLINGS R-IV, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,22093,OZARK R-VI, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,22094,SPOKANE R-VII, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,24086,KEARNEY R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,24089,EXCELSIOR SPRINGS 40, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,24090,LIBERTY 53,Y,2009, ,NOT MET,NOT MET,NOT MET,1, 
2010,24093,NORTH KANSAS CITY 74,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,25001,CAMERON R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,26005,COLE CO. R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,26006,JEFFERSON CITY,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,27061,BOONVILLE R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,28102,CRAWFORD CO. R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,29002,DADEVILLE R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,29004,GREENFIELD R-IV, ,2009, , ,MET,MET,0, 
2010,30093,DALLAS CO. R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,33090,SALEM R-80, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,33091,OAK HILL R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,35092,MALDEN R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,35094,HOLCOMB R-III,Y,2009, ,NOT MET,MET,NOT MET,1, 
2010,35097,CLARKTON C-4, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,35098,SENATH-HORNERSVILLE C-8,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,35099,SOUTHLAND C-9, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,35102,KENNETT 39, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,36126,MERAMEC VALLEY R-III, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,36131,UNION R-XI, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,36136,ST. CLAIR R-XIII, ,2009, , ,MET,MET,0, 
2010,36137,SULLIVAN, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,36138,NEW HAVEN, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,36139,WASHINGTON,Y,2009, ,NOT MET,MET,NOT MET,1, 
2010,37037,GASCONADE CO. R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,39133,WILLARD R-II,Y,2009, ,NOT MET,NOT MET,NOT MET,1, 
2010,39134,REPUBLIC R-III, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,39135,ASH GROVE R-IV, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,39137,STRAFFORD R-VI, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,39139,LOGAN-ROGERSVILLE R-VIII, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,39141,SPRINGFIELD R-XII,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,39142,FAIR GROVE R-X, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,40100,GRUNDY CO. R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,40107,TRENTON R-IX, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,41001,CAINSVILLE R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,41002,SOUTH HARRISON CO. R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,42121,MONTROSE R-XIV, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,42124,CLINTON, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,43002,WHEATLAND R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,46130,MOUNTAIN VIEW-BIRCH TREE R-III, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,46131,WILLOW SPRINGS R-IV,Y,2009, ,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
